row_id,demand
0,7
1,2
2,1
3,0
4,1
5,0
6,0
7,2
8,2
9,0
10,1
11,1
12,2
13,0
14,0
15,0
16,0
17,3
18,3
19,0
20,2
21,1
22,2
23,1
24,1
25,0
26,1
27,1
28,1
29,1
30,2
31,1
32,0
33,0
34,1
35,2
36,1
37,0
38,1
39,3
40,2
41,1
42,0
43,1
44,1
45,0
46,1
47,1
48,1
49,1
50,0
51,1
52,1
53,0
54,1
55,0
56,2
57,2
58,5
59,1
60,1
61,1
62,1
63,0
64,1
65,3
66,3
67,1
68,1
69,2
70,0
71,1
72,0
73,0
74,0
75,7
76,3
77,0
78,2
79,2
80,1
81,3
82,1
83,0
84,0
85,1
86,1
87,4
88,0
89,1
90,1
91,1
92,0
93,0
94,0
95,0
96,1
97,2
98,0
99,1
100,1
101,1
102,1
103,0
104,1
105,0
106,1
107,0
108,0
109,1
110,3
111,0
112,0
113,1
114,1
115,0
116,7
117,1
118,2
119,2
120,1
121,1
122,1
123,3
124,2
125,2
126,1
127,2
128,0
129,0
130,1
131,1
132,0
133,13
134,4
135,0
136,4
137,5
138,2
139,1
140,2
141,1
142,0
143,1
144,1
145,2
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,0
154,2
155,3
156,2
157,1
158,1
159,1
160,2
161,0
162,1
163,1
164,0
165,0
166,1
167,1
168,2
169,0
170,2
171,1
172,3
173,1
174,8
175,3
176,2
177,1
178,1
179,1
180,2
181,2
182,4
183,2
184,1
185,2
186,0
187,2
188,1
189,1
190,0
191,10
192,2
193,0
194,5
195,9
196,2
197,1
198,2
199,0
200,1
201,1
202,1
203,2
204,1
205,1
206,1
207,1
208,0
209,2
210,1
211,0
212,3
213,2
214,2
215,1
216,1
217,1
218,1
219,0
220,2
221,1
222,1
223,0
224,0
225,1
226,3
227,0
228,0
229,1
230,2
231,1
232,4
233,2
234,5
235,1
236,1
237,0
238,1
239,11
240,3
241,3
242,1
243,3
244,0
245,4
246,1
247,2
248,1
249,21
250,3
251,0
252,4
253,4
254,2
255,3
256,4
257,1
258,0
259,2
260,0
261,4
262,2
263,0
264,2
265,0
266,3
267,3
268,0
269,1
270,6
271,2
272,4
273,3
274,2
275,2
276,2
277,1
278,1
279,1
280,1
281,0
282,1
283,1
284,4
285,0
286,1
287,2
288,3
289,0
290,7
291,2
292,1
293,1
294,2
295,1
296,1
297,3
298,2
299,2
300,3
301,3
302,0
303,1
304,2
305,1
306,0
307,15
308,6
309,0
310,5
311,2
312,1
313,2
314,3
315,1
316,1
317,1
318,1
319,2
320,1
321,0
322,1
323,0
324,1
325,1
326,0
327,1
328,2
329,1
330,1
331,2
332,0
333,0
334,1
335,0
336,1
337,1
338,0
339,1
340,1
341,0
342,5
343,4
344,0
345,0
346,3
347,0
348,10
349,2
350,1
351,1
352,0
353,0
354,1
355,3
356,2
357,2
358,2
359,1
360,2
361,0
362,1
363,1
364,1
365,10
366,5
367,0
368,2
369,1
370,3
371,2
372,0
373,0
374,2
375,1
376,1
377,1
378,2
379,1
380,1
381,1
382,1
383,3
384,1
385,2
386,2
387,2
388,3
389,1
390,0
391,1
392,2
393,0
394,0
395,0
396,1
397,1
398,1
399,2
400,2
401,1
402,2
403,1
404,2
405,2
406,2
407,1
408,2
409,0
410,0
411,0
412,0
413,1
414,1
415,1
416,1
417,1
418,1
419,0
420,0
421,0
422,0
423,4
424,2
425,0
426,1
427,2
428,1
429,2
430,0
431,0
432,1
433,0
434,0
435,2
436,1
437,1
438,0
439,0
440,0
441,1
442,0
443,0
444,2
445,2
446,3
447,1
448,0
449,0
450,1
451,0
452,1
453,0
454,0
455,1
456,0
457,1
458,3
459,0
460,1
461,0
462,1
463,1
464,3
465,3
466,2
467,0
468,2
469,2
470,1
471,5
472,2
473,2
474,1
475,1
476,3
477,0
478,1
479,0
480,2
481,18
482,3
483,0
484,4
485,2
486,4
487,1
488,1
489,1
490,1
491,0
492,1
493,2
494,4
495,0
496,0
497,0
498,1
499,1
500,1
501,0
502,4
503,3
504,2
505,2
506,1
507,0
508,0
509,0
510,0
511,0
512,1
513,1
514,0
515,0
516,3
517,2
518,0
519,1
520,4
521,0
522,3
523,2
524,1
525,0
526,1
527,1
528,1
529,6
530,2
531,2
532,1
533,2
534,0
535,0
536,0
537,0
538,0
539,10
540,3
541,0
542,3
543,3
544,1
545,2
546,2
547,1
548,1
549,1
550,0
551,2
552,2
553,1
554,0
555,0
556,1
557,1
558,0
559,1
560,4
561,1
562,1
563,1
564,0
565,0
566,1
567,2
568,0
569,0
570,0
571,0
572,0
573,0
574,2
575,3
576,1
577,0
578,1
579,0
580,6
581,2
582,1
583,0
584,1
585,0
586,0
587,2
588,2
589,1
590,1
591,1
592,1
593,1
594,1
595,0
596,0
597,3
598,3
599,0
600,2
601,1
602,2
603,2
604,1
605,1
606,1
607,1
608,1
609,1
610,2
611,1
612,0
613,1
614,1
615,1
616,1
617,0
618,1
619,3
620,2
621,1
622,0
623,1
624,1
625,0
626,1
627,1
628,1
629,1
630,0
631,1
632,1
633,0
634,1
635,1
636,1
637,2
638,6
639,1
640,1
641,0
642,0
643,0
644,1
645,2
646,2
647,1
648,1
649,2
650,0
651,1
652,1
653,0
654,0
655,7
656,3
657,0
658,2
659,2
660,1
661,2
662,1
663,0
664,0
665,1
666,1
667,4
668,0
669,1
670,1
671,1
672,0
673,0
674,0
675,0
676,1
677,2
678,1
679,0
680,1
681,1
682,1
683,0
684,1
685,0
686,1
687,0
688,0
689,1
690,3
691,0
692,0
693,1
694,1
695,0
696,7
697,1
698,2
699,2
700,1
701,1
702,1
703,2
704,2
705,2
706,1
707,1
708,0
709,1
710,1
711,1
712,0
713,13
714,2
715,0
716,4
717,5
718,2
719,1
720,2
721,1
722,0
723,1
724,1
725,2
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,0
734,2
735,3
736,2
737,1
738,1
739,1
740,1
741,0
742,1
743,1
744,1
745,0
746,1
747,1
748,3
749,1
750,2
751,1
752,3
753,1
754,8
755,3
756,2
757,1
758,1
759,1
760,1
761,2
762,3
763,2
764,1
765,2
766,0
767,1
768,1
769,1
770,0
771,10
772,2
773,0
774,4
775,7
776,2
777,2
778,2
779,1
780,1
781,1
782,1
783,2
784,1
785,0
786,1
787,0
788,0
789,2
790,1
791,0
792,2
793,2
794,3
795,1
796,1
797,0
798,1
799,0
800,2
801,1
802,1
803,0
804,0
805,1
806,3
807,0
808,1
809,0
810,2
811,1
812,4
813,2
814,4
815,2
816,1
817,0
818,1
819,9
820,4
821,3
822,0
823,2
824,1
825,3
826,1
827,1
828,1
829,18
830,4
831,0
832,3
833,5
834,2
835,2
836,4
837,2
838,0
839,1
840,0
841,3
842,2
843,0
844,2
845,1
846,3
847,3
848,0
849,1
850,6
851,2
852,3
853,3
854,2
855,2
856,2
857,1
858,1
859,1
860,1
861,0
862,1
863,1
864,5
865,0
866,1
867,1
868,2
869,0
870,8
871,2
872,1
873,1
874,1
875,1
876,1
877,3
878,3
879,2
880,3
881,2
882,1
883,1
884,2
885,1
886,0
887,15
888,6
889,0
890,4
891,2
892,2
893,2
894,2
895,1
896,1
897,1
898,1
899,2
900,2
901,1
902,1
903,0
904,1
905,1
906,0
907,1
908,1
909,1
910,1
911,1
912,1
913,0
914,1
915,0
916,1
917,1
918,0
919,0
920,1
921,0
922,4
923,4
924,0
925,1
926,3
927,0
928,10
929,3
930,1
931,1
932,0
933,0
934,1
935,3
936,2
937,3
938,2
939,0
940,2
941,0
942,1
943,1
944,1
945,11
946,5
947,0
948,2
949,1
950,3
951,2
952,0
953,1
954,2
955,1
956,1
957,1
958,3
959,2
960,1
961,1
962,1
963,3
964,1
965,1
966,2
967,2
968,3
969,1
970,0
971,1
972,2
973,0
974,0
975,0
976,1
977,1
978,1
979,2
980,3
981,1
982,2
983,1
984,3
985,1
986,2
987,1
988,2
989,0
990,0
991,0
992,0
993,1
994,1
995,1
996,1
997,1
998,1
999,0
1000,0
1001,0
1002,0
1003,4
1004,2
1005,0
1006,1
1007,1
1008,1
1009,1
1010,0
1011,0
1012,1
1013,0
1014,0
1015,3
1016,1
1017,1
1018,1
1019,0
1020,0
1021,1
1022,0
1023,0
1024,2
1025,2
1026,2
1027,1
1028,0
1029,1
1030,0
1031,0
1032,1
1033,0
1034,1
1035,1
1036,0
