row_id,demand
0,7.089919857828742
1,2.284768639594456
2,1.1695164809732717
3,0.2856084770228006
4,0.8553435812012117
5,0.07155421519142754
6,0.27339371979722144
7,2.385708245537708
8,2.126327927574245
9,0.7531738878416109
10,1.4783185570888
11,1.164533887632226
12,1.78497476272002
13,0.31974496621301873
14,0.32947105173529406
15,0.0916902394181016
16,0.17577179217437275
17,3.217796672613451
18,2.6358699991930576
19,0.0
20,2.279002670903072
21,1.2631747080575697
22,1.8891569830618131
23,1.5515951625350113
24,0.9881765905123792
25,0.28785138078287353
26,1.0947886677932548
27,0.8268737243487725
28,1.0016527977696084
29,0.9274474926510134
30,1.9193388140332592
31,1.4018161362966373
32,0.22425536895866005
33,0.17016790615312594
34,0.9419150085675503
35,1.695345538500484
36,1.0568743129370384
37,0.2644566042099323
38,1.1896308280071923
39,2.7690132503377995
40,1.940105929547848
41,0.911464897382116
42,0.27198793109188507
43,0.8808338691107119
44,1.0944741684828663
45,0.0526571084000551
46,0.8972852870412408
47,0.8231912462688102
48,0.8041617604862319
49,0.9972805670840388
50,0.2223234436505978
51,1.1993142788770421
52,1.306934339651261
53,0.34775936699524446
54,1.0315395434931205
55,0.34815028284532185
56,2.1793018511199325
57,1.958820972724324
58,5.3178137541475
59,1.2949880838823997
60,1.048255398140869
61,0.7592518648263425
62,0.7110936536572872
63,0.2482695332311648
64,1.2215373289570741
65,2.9699648615411385
66,2.780145057010526
67,1.070122371507392
68,1.003855056387399
69,2.110300249011778
70,0.21424561102126335
71,0.9216832198855136
72,0.30487705721583047
73,0.28059273244162974
74,0.1069134317942538
75,7.699388397911905
76,3.128720317269738
77,0.0
78,2.051807514906801
79,1.9990738937556038
80,1.1819065210355224
81,2.927003362044932
82,1.0915731163536924
83,0.2783994985918037
84,0.07461140520253096
85,0.8164018972022011
86,1.016030346926092
87,4.290564419932684
88,0.12146600876227075
89,1.0475834440133032
90,1.0404024000831669
91,1.0850733679223281
92,0.09339193416012435
93,0.17306857770939665
94,0.0
95,0.1628591286827272
96,0.9610415730921713
97,1.9456490868869414
98,0.26526130799474495
99,0.6890733864117151
100,0.7365694853005526
101,0.8469238013287526
102,0.7798127647607622
103,0.0
104,1.097506335395261
105,0.2008470628784119
106,0.8279798204687479
107,0.1004542001306706
108,0.09014465193533636
109,1.1204432532268074
110,2.8986264766989125
111,0.150457051457067
112,0.2594562046395604
113,1.0016531727655942
114,1.0862893636938125
115,0.1877931454105088
116,6.785172573833006
117,1.5434022825244162
118,2.0598308346763297
119,2.1151443631005042
120,1.030961471248824
121,0.8129433401889385
122,0.9127057363543534
123,2.932466382254398
124,1.8847298222931634
125,2.0141374254826485
126,1.2146402167450425
127,2.007051503510561
128,0.18041987201371976
129,0.2980913442165801
130,0.8845558271787303
131,0.9476218319344696
132,0.21641236416171325
133,16.010276255114142
134,3.5604922139254542
135,0.0
136,3.6055560537755325
137,4.70905222613184
138,1.86435713604473
139,1.3302810021722125
140,2.1026430661972952
141,1.1573180478507936
142,0.2798304410895017
143,1.0507350979059846
144,1.0587358256423465
145,1.9188625983914775
146,0.8997787476462665
147,0.9701431841347485
148,1.0340559630722421
149,0.8131299941074133
150,0.8596866655317257
151,0.9833530766023151
152,1.043311585641515
153,0.13096686515125944
154,1.890973798848154
155,3.0488171582940917
156,1.9772825628874608
157,0.9829728790727608
158,0.7992701103621787
159,1.2365102755093893
160,1.8713450435319436
161,0.10855774266919745
162,1.0040677316615996
163,0.7975771865811814
164,0.26368516936880215
165,0.17934427628491845
166,1.2443073707541532
167,1.0491061389667817
168,2.385720846044856
169,0.26567919136652113
170,1.6784988861543078
171,1.1895404081222423
172,3.201125481471361
173,0.9077642891342532
174,7.845689024864006
175,3.2671966021580126
176,2.236945762182175
177,1.1266332261167955
178,1.1219312103569545
179,0.832492510861996
180,1.5517192187512443
181,2.025087155733795
182,3.594488796767827
183,2.0211981883680545
184,1.0347213909105086
185,2.168105044642564
186,0.2443113639271804
187,1.8943206827813615
188,1.0943681555564306
189,1.006151025970472
190,0.16180804554423764
191,10.433882630688762
192,2.1174164612356723
193,0.0
194,4.642021744660703
195,8.654775976696182
196,1.922654990890712
197,1.3864181500949568
198,1.787592990263378
199,0.34862269658788764
200,0.9402903497488415
201,0.9521196131555484
202,1.0592763564655965
203,1.7725038752315583
204,0.9931308597515106
205,1.0045056931631338
206,0.8292673044809913
207,0.7189731728799923
208,0.4007164077216917
209,1.8202151968228688
210,0.9347630300772569
211,0.22286715352973566
212,2.8359733827668236
213,1.9564754018081976
214,2.063964018521622
215,0.9186700069781002
216,0.9414418214377273
217,0.7631610046223761
218,1.229475884158925
219,0.0
220,1.7950411144311846
221,1.1860844426238872
222,0.8260763720313079
223,0.18233076697680095
224,0.3331691342708828
225,1.258093174229918
226,3.1935585922836873
227,0.1826409537150345
228,0.2982351945841659
229,0.8034448195795652
230,2.1955407638213
231,1.1506083441399384
232,3.9355214371693443
233,2.56631605818776
234,4.476016441235112
235,1.2450469447592198
236,1.0690710326171535
237,0.3204380646150682
238,1.0204251811355336
239,10.692979212650249
240,3.4192039173411777
241,3.021324062359784
242,0.9295263972488935
243,2.8759883256213032
244,0.34063078692758675
245,3.8697031570015463
246,1.1190920682876448
247,1.7625999433870732
248,1.0169873833143446
249,22.402007774718157
250,3.716194968392405
251,0.0
252,3.607841264460264
253,4.270581291100046
254,2.018140010226704
255,2.7548971375510742
256,4.31579896993709
257,1.1214607461782522
258,0.0215850891755911
259,1.7655869199014544
260,0.3217502462162898
261,3.083647690530406
262,2.0930331445047283
263,0.0
264,1.875399331537686
265,0.31816805168349177
266,3.3486448838972445
267,2.7122548632682983
268,0.2560949142014
269,1.1291562861459212
270,5.77088448727919
271,2.17220832626849
272,3.6543245861349054
273,3.090479779178644
274,1.9656754564956997
275,2.01388663750761
276,2.1973318494757015
277,1.046486769753772
278,1.2096138322451266
279,0.8901313715100767
280,0.9416513060954343
281,0.36674262465102336
282,0.9551715055975469
283,1.6073917001498805
284,4.545264305587855
285,0.283258865892063
286,0.9814857960750472
287,2.115612970514873
288,3.617894216994065
289,0.07141579813329765
290,7.286459018836359
291,1.967447642703175
292,1.1034404977202468
293,1.020897113987189
294,1.8746404894426691
295,1.0072825726595527
296,0.8747582341301787
297,3.103382130140623
298,2.5055851013654764
299,2.152758225184069
300,2.8808223786615086
301,2.9051941270908013
302,0.25066718114075726
303,0.8912926697144063
304,1.9611556211384333
305,0.9833963191436557
306,0.08855162080116095
307,17.139034699980623
308,5.321946693835579
309,0.0
310,4.225911768434375
311,1.93839835610905
312,1.6677402445284066
313,1.8563656639161445
314,2.6475109377827457
315,1.017152562045574
316,0.8081265772835993
317,1.0821191425645929
318,0.8503092977962856
319,1.7204590168505356
320,1.2716682029253898
321,0.1448369955408949
322,0.9373319587103546
323,0.0
324,0.8838581723322783
325,0.7995514940045805
326,0.09203351297871665
327,0.745443173777949
328,1.7129645975303953
329,0.984269395417551
330,1.0060093878035583
331,1.7991353635508784
332,0.1524549104516013
333,0.11148801779279024
334,0.807410259745144
335,0.0192297210857355
336,1.114720720021739
337,0.8168181909165525
338,0.1602863427809523
339,0.76678906902233
340,1.6293387376477524
341,0.4439402535815168
342,5.017832743259822
343,4.135235243276618
344,0.3454075875838044
345,0.3337860934174657
346,3.3557119582917245
347,0.14265061562544235
348,10.92398088549609
349,2.360088424448025
350,1.2211880344733703
351,1.049090927244821
352,0.5239691580357375
353,0.30346742731371845
354,0.94967223078668
355,3.3509149406630256
356,2.349056037608537
357,2.328084201066802
358,2.1424520653768298
359,0.9985885385164919
360,2.421982121630781
361,0.3030707519765999
362,0.9704666156742068
363,1.108466022359264
364,0.8329618389984956
365,12.054038034277525
366,4.845231280926998
367,0.0
368,2.222712146444318
369,1.4873609235613623
370,2.9565990531065283
371,1.9559597999429381
372,0.0904823988011911
373,0.4415345970791287
374,2.107658429557887
375,0.7912433482570298
376,1.0403684842828063
377,1.112623331635276
378,2.2786985575965892
379,1.152780027579047
380,0.9188279433545491
381,0.7491125160785538
382,1.2826412275543146
383,3.011341641102405
384,1.1038071469818473
385,2.105991734339907
386,2.117725173909782
387,2.099534715037792
388,2.7991860774751087
389,1.14756334873882
390,0.1769876528323432
391,0.9328573162891447
392,1.8342707793086324
393,0.16008872323590195
394,0.3675946850593347
395,0.2191144144373323
396,0.8660819124864696
397,1.0718790361003967
398,1.0245478743742513
399,2.3221417837333447
400,2.325215757280169
401,1.0051542384696113
402,1.989745031162541
403,0.8486198391811839
404,2.8562684732116206
405,2.08711497544032
406,2.062257599278494
407,1.3316291971632002
408,1.9858867412858614
409,0.2155607261236798
410,0.244051747159154
411,0.17819453868339905
412,0.22508730232044366
413,1.1244557221866502
414,1.1426576387867537
415,1.0154672249984174
416,1.2130738040252476
417,1.004795255908596
418,0.9244620053183565
419,0.2052902213271006
420,0.2777337495823394
421,0.16391152636502015
422,0.1470645232191897
423,4.2236616577925465
424,1.84737011343575
425,0.0
426,1.05782729333224
427,1.7435598011163085
428,1.2013948567044255
429,1.9570027771627543
430,0.009573749061432
431,0.25454754603220464
432,1.2137062894285595
433,0.16767637622814624
434,0.1478413900765557
435,2.4280900441781075
436,0.9130204875810857
437,0.6989425084204008
438,0.2850889391424915
439,0.08699509790484325
440,0.0
441,1.1809957141209946
442,0.29039687712941414
443,0.0583406457061405
444,1.8972740262879464
445,1.726041971661064
446,2.8181850733271103
447,0.780314594937016
448,0.2191763382544401
449,0.2551420891298399
450,0.9987621168257168
451,0.11898697204189845
452,0.7738883171755163
453,0.19741034105392544
454,0.29281093689532134
455,0.8043468564200971
456,0.188679714090835
457,1.3659980506868235
458,3.1197229009487195
459,0.2717034333240464
460,0.8868333845597278
461,0.2257935664323586
462,1.110827723937471
463,0.7424490056660533
464,2.7858687349122015
465,3.04643821117815
466,2.209559479811918
467,0.2795305233084868
468,1.9446533359195497
469,1.8681259468889146
470,0.9882593104218359
471,5.729345175280217
472,2.3372774493557547
473,2.209286702065379
474,1.1984262446765586
475,1.2080928814629102
476,3.0851523664321503
477,0.2012350722812221
478,1.043785427381983
479,0.28008633091419777
480,2.089197368977686
481,19.254025354019184
482,2.9203782056490053
483,0.0
484,3.6238362083199886
485,2.0788565521655764
486,4.181679381004663
487,1.1501399529729686
488,1.156894665321544
489,1.0253872042411047
490,1.1531262649893042
491,0.16439750893653024
492,0.711162343434788
493,2.180596081100891
494,3.8548270716151114
495,0.0765877447569483
496,0.16445594613361345
497,0.14065472681816205
498,1.3446949187291772
499,0.9042631149492217
500,1.002023168515257
501,0.1411798382145407
502,3.4697090090417064
503,2.7577302381519533
504,1.760321361907848
505,1.9401548920100105
506,1.029191626950022
507,0.22670696572264964
508,0.2956671747646028
509,0.0
510,0.2233290392130461
511,0.24223632221414854
512,0.7506658340229402
513,1.1292655061899346
514,0.27073291299921964
515,0.38251586015676886
516,3.1645000869782143
517,2.361651743242228
518,0.28296473340800943
519,0.8000179576844484
520,4.102056157594506
521,0.1412157949078103
522,2.9059902925209644
523,1.882687932933174
524,1.0855159405163315
525,0.4020458205287884
526,1.0737654189026489
527,1.050959523972424
528,0.8831311581752481
529,5.645979295392025
530,2.134066899730896
531,2.064699489302456
532,1.146328324240523
533,1.850572984087868
534,0.28562128207503235
535,0.2220008644917817
536,0.38518515577625506
537,0.1874600286561061
538,0.2104999520954661
539,11.369293070662746
540,3.0850650009252067
541,0.0
542,2.8816953859196275
543,3.0042931530876027
544,1.314062168694262
545,1.8039085158769663
546,2.1572450819865567
547,0.957169383156725
548,1.1767372000478997
549,1.0105442635435828
550,0.1906335309535517
551,1.989115405271161
552,2.088328603004733
553,0.9274038778203788
554,0.1716199383686059
555,0.10251710653959675
556,0.9325845015486135
557,1.1804667970613911
558,0.2264154383923252
559,1.0213762804093003
560,4.529174956767127
561,1.2639857068984401
562,1.363843945736282
563,1.01237722209805
564,0.0385394535970612
565,0.2512889749140467
566,0.86389803935782
567,1.8527983580100147
568,0.2603192224841704
569,0.166956555257427
570,0.26760268032020723
571,0.21523185958186875
572,0.23550015884619174
573,0.2986449772983758
574,2.411829697164916
575,3.099537381797678
576,0.9521368559096612
577,0.2614516581044362
578,1.0204314141759645
579,0.4007133837042578
580,6.4739822977699335
581,2.339645635153111
582,1.0701917993904762
583,0.28406777383037574
584,0.9148974024280703
585,0.1132302554247556
586,0.3517150823610213
587,2.1489228805585796
588,2.0635814017283636
589,0.954925803711868
590,1.1439604081352934
591,1.108287646118829
592,1.1166819051476535
593,0.7921923789127554
594,0.7406289381566498
595,0.08666530964284445
596,0.08997336127238575
597,3.086960019666909
598,3.0890134878763145
599,0.0
600,2.223687795570825
601,1.2442594554606923
602,1.7985793299220116
603,1.9851123084814006
604,0.9033346048884825
605,0.7886281383413198
606,0.988505847835109
607,0.8151166547092215
608,0.8460801961254316
609,0.9570152623767577
610,2.1307813798445085
611,1.1430584377268813
612,0.1765271770814767
613,0.6658784352302541
614,0.8763682893056159
615,1.220745675024303
616,1.1948710522303898
617,0.27583048648199643
618,1.0072769275050233
619,2.760916193573121
620,1.8278258104001408
621,0.9252315917917128
622,0.20739091780221885
623,0.8620849833320939
624,1.1156414839874258
